"gene.no"	"genes"	"p.value"
"23960"	23960	"ENSRNOG00000038880"	0.441099079741173
"23961"	23961	"ENSRNOG00000038881"	0.0110515315855463
"23962"	23962	"ENSRNOG00000038882"	NA
"23963"	23963	"ENSRNOG00000038883"	0.153737657899539
"23964"	23964	"ENSRNOG00000038889"	0.594818904063833
"23965"	23965	"ENSRNOG00000038891"	0.225656314829841
"23966"	23966	"ENSRNOG00000038892"	0.000508757616622872
"23967"	23967	"ENSRNOG00000038894"	0.640297526322628
"23968"	23968	"ENSRNOG00000038895"	0.189301341672379
"23969"	23969	"ENSRNOG00000038896"	0.120823399292967
"23970"	23970	"ENSRNOG00000038897"	0.488453673556398
"23971"	23971	"ENSRNOG00000038898"	0.775632937202362
"23972"	23972	"ENSRNOG00000038900"	0.594312410117091
"23973"	23973	"ENSRNOG00000038901"	0.945460967629079
"23974"	23974	"ENSRNOG00000038902"	0.206411215483662
"23975"	23975	"ENSRNOG00000038903"	NA
"23976"	23976	"ENSRNOG00000038904"	0.562608695783589
"23977"	23977	"ENSRNOG00000038905"	0.409870215219861
"23978"	23978	"ENSRNOG00000038906"	0.450618362939222
"23979"	23979	"ENSRNOG00000038907"	0.0622879126666212
"23980"	23980	"ENSRNOG00000038908"	0.781306646028234
"23981"	23981	"ENSRNOG00000038909"	0.956595430899518
"23982"	23982	"ENSRNOG00000038911"	0.613390875579224
"23983"	23983	"ENSRNOG00000038914"	0.289332422849763
"23984"	23984	"ENSRNOG00000038916"	0.00453987929199272
"23985"	23985	"ENSRNOG00000038917"	0.590574500366919
"23986"	23986	"ENSRNOG00000038919"	NA
"23987"	23987	"ENSRNOG00000038920"	NA
"23988"	23988	"ENSRNOG00000038921"	0.995645564148556
"23989"	23989	"ENSRNOG00000038922"	0.0862297267735723
"23990"	23990	"ENSRNOG00000038923"	0.564629563986031
"23991"	23991	"ENSRNOG00000038924"	0.108387304735884
"23992"	23992	"ENSRNOG00000038925"	0.199608080379253
"23993"	23993	"ENSRNOG00000038926"	0.441099079741173
"23994"	23994	"ENSRNOG00000038927"	0.446495112943333
"23995"	23995	"ENSRNOG00000038928"	0.851550223649646
"23996"	23996	"ENSRNOG00000038930"	0.814859233481881
"23997"	23997	"ENSRNOG00000038931"	0.107015073623677
"23998"	23998	"ENSRNOG00000038932"	NA
"23999"	23999	"ENSRNOG00000038933"	0.662818985907464
"24000"	24000	"ENSRNOG00000038934"	0.441099079741172
"24001"	24001	"ENSRNOG00000038939"	NA
"24002"	24002	"ENSRNOG00000038941"	0.0901573865403072
"24003"	24003	"ENSRNOG00000038943"	0.988650738352921
"24004"	24004	"ENSRNOG00000038944"	NA
"24005"	24005	"ENSRNOG00000038946"	0.15513294547132
"24006"	24006	"ENSRNOG00000038948"	0.588214541826922
"24007"	24007	"ENSRNOG00000038950"	0.881633222843391
"24008"	24008	"ENSRNOG00000038951"	0.741332178708415
"24009"	24009	"ENSRNOG00000038952"	0.0573346944327789
"24010"	24010	"ENSRNOG00000038953"	0.0941573575687102
"24011"	24011	"ENSRNOG00000038955"	0.275863505851752
"24012"	24012	"ENSRNOG00000038956"	0.802594526229078
"24013"	24013	"ENSRNOG00000038957"	0.514077278228075
"24014"	24014	"ENSRNOG00000038960"	0.0231012867999951
"24015"	24015	"ENSRNOG00000038961"	0.624598264197257
"24016"	24016	"ENSRNOG00000038962"	NA
"24017"	24017	"ENSRNOG00000038963"	0.707495245550039
"24018"	24018	"ENSRNOG00000038964"	0.934619143095736
"24019"	24019	"ENSRNOG00000038965"	0.546480848985477
"24020"	24020	"ENSRNOG00000038966"	0.56384150595208
"24021"	24021	"ENSRNOG00000038967"	NA
"24022"	24022	"ENSRNOG00000038969"	0.649353678256623
"24023"	24023	"ENSRNOG00000038970"	0.33362779199471
"24024"	24024	"ENSRNOG00000038973"	0.643450602666164
"24025"	24025	"ENSRNOG00000038976"	0.237226230760688
"24026"	24026	"ENSRNOG00000038979"	0.13814386542969
"24027"	24027	"ENSRNOG00000038980"	0.169940869235964
"24028"	24028	"ENSRNOG00000038981"	0.441099079741173
"24029"	24029	"ENSRNOG00000038982"	0.595706464220188
"24030"	24030	"ENSRNOG00000038984"	0.101723875803099
"24031"	24031	"ENSRNOG00000038985"	NA
"24032"	24032	"ENSRNOG00000038987"	0.986220421956371
"24033"	24033	"ENSRNOG00000038989"	0.485894794530167
"24034"	24034	"ENSRNOG00000038990"	NA
"24035"	24035	"ENSRNOG00000038995"	NA
"24036"	24036	"ENSRNOG00000038997"	0.303027027908428
"24037"	24037	"ENSRNOG00000038998"	0.642264758939218
"24038"	24038	"ENSRNOG00000038999"	0.00252642349453232
"24039"	24039	"ENSRNOG00000039000"	NA
"24040"	24040	"ENSRNOG00000039001"	0.698540983802896
"24041"	24041	"ENSRNOG00000039002"	0.0926203774481565
"24042"	24042	"ENSRNOG00000039003"	0.229425187966587
"24043"	24043	"ENSRNOG00000039004"	NA
"24044"	24044	"ENSRNOG00000039005"	NA
"24045"	24045	"ENSRNOG00000039007"	0.503145332083659
"24046"	24046	"ENSRNOG00000039010"	0.417465759702886
"24047"	24047	"ENSRNOG00000039011"	0.142570501431918
"24048"	24048	"ENSRNOG00000039012"	0.459900737389164
"24049"	24049	"ENSRNOG00000039015"	NA
"24050"	24050	"ENSRNOG00000039016"	NA
"24051"	24051	"ENSRNOG00000039017"	0.317764536959106
"24052"	24052	"ENSRNOG00000039018"	0.441099079741173
"24053"	24053	"ENSRNOG00000039019"	NA
"24054"	24054	"ENSRNOG00000039021"	0.40377715179314
"24055"	24055	"ENSRNOG00000039023"	0.44877351890871
"24056"	24056	"ENSRNOG00000039024"	0.346957610019068
"24057"	24057	"ENSRNOG00000039025"	0.310869581999073
"24058"	24058	"ENSRNOG00000039026"	NA
"24059"	24059	"ENSRNOG00000039027"	NA
"24060"	24060	"ENSRNOG00000039028"	0.346369958272496
"24061"	24061	"ENSRNOG00000039029"	NA
"24062"	24062	"ENSRNOG00000039030"	NA
"24063"	24063	"ENSRNOG00000039033"	0.931965738245192
"24064"	24064	"ENSRNOG00000039034"	NA
"24065"	24065	"ENSRNOG00000039036"	NA
"24066"	24066	"ENSRNOG00000039037"	0.0566710388906025
"24067"	24067	"ENSRNOG00000039039"	NA
"24068"	24068	"ENSRNOG00000039041"	0.441099079741172
"24069"	24069	"ENSRNOG00000039042"	0.323205988628395
"24070"	24070	"ENSRNOG00000039043"	NA
"24071"	24071	"ENSRNOG00000039045"	0.374552881948075
"24072"	24072	"ENSRNOG00000039046"	0.625342326305327
"24073"	24073	"ENSRNOG00000039048"	0.326536822927668
"24074"	24074	"ENSRNOG00000039049"	0.636291047706493
"24075"	24075	"ENSRNOG00000039050"	0.78904462041161
"24076"	24076	"ENSRNOG00000039055"	0.594005720164638
"24077"	24077	"ENSRNOG00000039057"	0.0721417134795687
"24078"	24078	"ENSRNOG00000039058"	NA
"24079"	24079	"ENSRNOG00000039059"	0.700138877007328
"24080"	24080	"ENSRNOG00000039060"	0.415150846540141
"24081"	24081	"ENSRNOG00000039063"	0.680811741295578
"24082"	24082	"ENSRNOG00000039065"	0.472230008549823
"24083"	24083	"ENSRNOG00000039073"	0.792730119694304
"24084"	24084	"ENSRNOG00000039074"	0.970382866287603
"24085"	24085	"ENSRNOG00000039075"	NA
"24086"	24086	"ENSRNOG00000039076"	0.558801248140096
"24087"	24087	"ENSRNOG00000039079"	0.441099079741173
"24088"	24088	"ENSRNOG00000039080"	0.237779220444355
"24089"	24089	"ENSRNOG00000039086"	0.994432098686719
"24090"	24090	"ENSRNOG00000039088"	0.217557611884721
"24091"	24091	"ENSRNOG00000039091"	0.0949906849037437
"24092"	24092	"ENSRNOG00000039093"	0.191327246856258
"24093"	24093	"ENSRNOG00000039094"	0.726402687417233
"24094"	24094	"ENSRNOG00000039096"	0.692904487470129
"24095"	24095	"ENSRNOG00000039098"	NA
"24096"	24096	"ENSRNOG00000039099"	0.648168990354812
"24097"	24097	"ENSRNOG00000039101"	NA
"24098"	24098	"ENSRNOG00000039103"	0.565386183367608
"24099"	24099	"ENSRNOG00000039104"	0.117114838677431
"24100"	24100	"ENSRNOG00000039107"	0.653884821848268
"24101"	24101	"ENSRNOG00000039110"	0.569755733863676
"24102"	24102	"ENSRNOG00000039111"	0.665621963772395
"24103"	24103	"ENSRNOG00000039112"	0.79729028832351
"24104"	24104	"ENSRNOG00000039113"	0.585032053315218
"24105"	24105	"ENSRNOG00000039114"	0.441099079741173
"24106"	24106	"ENSRNOG00000039116"	0.441099079741173
"24107"	24107	"ENSRNOG00000039117"	0.517822765666433
"24108"	24108	"ENSRNOG00000039118"	0.441099079741172
"24109"	24109	"ENSRNOG00000039120"	NA
"24110"	24110	"ENSRNOG00000039121"	0.185281325687739
"24111"	24111	"ENSRNOG00000039124"	0.392460928180779
"24112"	24112	"ENSRNOG00000039126"	0.401064679362247
"24113"	24113	"ENSRNOG00000039127"	NA
"24114"	24114	"ENSRNOG00000039132"	0.660579583252431
"24115"	24115	"ENSRNOG00000039133"	0.0135676266988057
"24116"	24116	"ENSRNOG00000039136"	NA
"24117"	24117	"ENSRNOG00000039138"	NA
"24118"	24118	"ENSRNOG00000039141"	NA
"24119"	24119	"ENSRNOG00000039142"	NA
"24120"	24120	"ENSRNOG00000039143"	NA
"24121"	24121	"ENSRNOG00000039144"	0.594005720164638
"24122"	24122	"ENSRNOG00000039146"	0.170754898620991
"24123"	24123	"ENSRNOG00000039147"	0.597314088716866
"24124"	24124	"ENSRNOG00000039149"	0.274344302854324
"24125"	24125	"ENSRNOG00000039151"	0.456618790037028
"24126"	24126	"ENSRNOG00000039152"	0.821852452419433
"24127"	24127	"ENSRNOG00000039153"	0.0537314005967402
"24128"	24128	"ENSRNOG00000039154"	NA
"24129"	24129	"ENSRNOG00000039155"	0.441099079741173
"24130"	24130	"ENSRNOG00000039157"	NA
"24131"	24131	"ENSRNOG00000039159"	0.126815996011923
"24132"	24132	"ENSRNOG00000039161"	0.543084318695175
"24133"	24133	"ENSRNOG00000039166"	NA
"24134"	24134	"ENSRNOG00000039169"	NA
"24135"	24135	"ENSRNOG00000039172"	NA
"24136"	24136	"ENSRNOG00000039175"	NA
"24137"	24137	"ENSRNOG00000039177"	0.441099079741173
"24138"	24138	"ENSRNOG00000039178"	NA
"24139"	24139	"ENSRNOG00000039179"	NA
"24140"	24140	"ENSRNOG00000039180"	NA
"24141"	24141	"ENSRNOG00000039181"	0.957268451901658
"24142"	24142	"ENSRNOG00000039182"	NA
"24143"	24143	"ENSRNOG00000039183"	0.345314061095312
"24144"	24144	"ENSRNOG00000039184"	NA
"24145"	24145	"ENSRNOG00000039186"	0.988780165082868
"24146"	24146	"ENSRNOG00000039187"	0.441099079741173
"24147"	24147	"ENSRNOG00000039188"	0.592899038409287
"24148"	24148	"ENSRNOG00000039189"	NA
"24149"	24149	"ENSRNOG00000039190"	NA
"24150"	24150	"ENSRNOG00000039191"	0.488647786388813
"24151"	24151	"ENSRNOG00000039192"	0.585175030638398
"24152"	24152	"ENSRNOG00000039197"	0.3958749741829
"24153"	24153	"ENSRNOG00000039199"	NA
"24154"	24154	"ENSRNOG00000039200"	0.106889955841745
"24155"	24155	"ENSRNOG00000039202"	0.624931150690407
"24156"	24156	"ENSRNOG00000039203"	0.22270650015751
"24157"	24157	"ENSRNOG00000039204"	0.489552312657395
"24158"	24158	"ENSRNOG00000039205"	0.271377554590492
"24159"	24159	"ENSRNOG00000039207"	0.214668704531972
"24160"	24160	"ENSRNOG00000039210"	0.702727322156879
"24161"	24161	"ENSRNOG00000039213"	NA
"24162"	24162	"ENSRNOG00000039214"	0.458335780357033
"24163"	24163	"ENSRNOG00000039215"	0.865251002523202
"24164"	24164	"ENSRNOG00000039216"	0.586167746330976
"24165"	24165	"ENSRNOG00000039222"	NA
"24166"	24166	"ENSRNOG00000039226"	NA
"24167"	24167	"ENSRNOG00000039227"	0.55689036949607
"24168"	24168	"ENSRNOG00000039229"	0.585949055105078
"24169"	24169	"ENSRNOG00000039232"	0.441099079741173
"24170"	24170	"ENSRNOG00000039233"	0.185550201054611
"24171"	24171	"ENSRNOG00000039234"	0.299738006448782
"24172"	24172	"ENSRNOG00000039235"	0.327060852742976
"24173"	24173	"ENSRNOG00000039236"	NA
"24174"	24174	"ENSRNOG00000039237"	NA
"24175"	24175	"ENSRNOG00000039238"	NA
"24176"	24176	"ENSRNOG00000039239"	0.441099079741174
"24177"	24177	"ENSRNOG00000039240"	0.751908960070395
"24178"	24178	"ENSRNOG00000039241"	0.142339004425594
"24179"	24179	"ENSRNOG00000039242"	NA
"24180"	24180	"ENSRNOG00000039244"	NA
"24181"	24181	"ENSRNOG00000039245"	NA
"24182"	24182	"ENSRNOG00000039246"	0.113584876228062
"24183"	24183	"ENSRNOG00000039247"	0.611407645365251
"24184"	24184	"ENSRNOG00000039248"	0.625656545300182
"24185"	24185	"ENSRNOG00000039249"	0.926654312410084
"24186"	24186	"ENSRNOG00000039250"	NA
"24187"	24187	"ENSRNOG00000039251"	NA
"24188"	24188	"ENSRNOG00000039252"	0.441099079741173
"24189"	24189	"ENSRNOG00000039254"	0.441099079741173
"24190"	24190	"ENSRNOG00000039255"	0.00125364242808125
"24191"	24191	"ENSRNOG00000039256"	0.0520933390115959
"24192"	24192	"ENSRNOG00000039258"	NA
"24193"	24193	"ENSRNOG00000039259"	0.489128393065545
"24194"	24194	"ENSRNOG00000039260"	NA
"24195"	24195	"ENSRNOG00000039261"	NA
"24196"	24196	"ENSRNOG00000039263"	0.585829181206146
"24197"	24197	"ENSRNOG00000039265"	0.8356147251647
"24198"	24198	"ENSRNOG00000039267"	0.595507561494745
"24199"	24199	"ENSRNOG00000039269"	0.969782663013312
"24200"	24200	"ENSRNOG00000039272"	0.5086679440383
"24201"	24201	"ENSRNOG00000039274"	NA
"24202"	24202	"ENSRNOG00000039278"	0.374950131064457
"24203"	24203	"ENSRNOG00000039279"	0.273953397650588
"24204"	24204	"ENSRNOG00000039280"	0.73130129188911
"24205"	24205	"ENSRNOG00000039282"	0.594853065433566
"24206"	24206	"ENSRNOG00000039283"	NA
"24207"	24207	"ENSRNOG00000039284"	0.0886296057870924
"24208"	24208	"ENSRNOG00000039285"	0.114803954885089
"24209"	24209	"ENSRNOG00000039286"	0.0501695390220417
"24210"	24210	"ENSRNOG00000039287"	NA
"24211"	24211	"ENSRNOG00000039291"	0.441099079741173
"24212"	24212	"ENSRNOG00000039293"	NA
"24213"	24213	"ENSRNOG00000039295"	0.666994081306866
"24214"	24214	"ENSRNOG00000039296"	0.291102884391605
"24215"	24215	"ENSRNOG00000039297"	0.641844806679574
"24216"	24216	"ENSRNOG00000039298"	0.778097388803505
"24217"	24217	"ENSRNOG00000039299"	NA
"24218"	24218	"ENSRNOG00000039300"	0.994606251380661
"24219"	24219	"ENSRNOG00000039301"	0.441099079741173
"24220"	24220	"ENSRNOG00000039302"	0.786130698182043
"24221"	24221	"ENSRNOG00000039303"	0.327642112706416
"24222"	24222	"ENSRNOG00000039304"	NA
"24223"	24223	"ENSRNOG00000039305"	0.418205315695998
"24224"	24224	"ENSRNOG00000039306"	0.276491756926575
"24225"	24225	"ENSRNOG00000039307"	0.236462338502081
"24226"	24226	"ENSRNOG00000039310"	0.00648195592942682
"24227"	24227	"ENSRNOG00000039313"	NA
"24228"	24228	"ENSRNOG00000039315"	0.639358983043958
"24229"	24229	"ENSRNOG00000039317"	0.441099079741174
"24230"	24230	"ENSRNOG00000039319"	NA
"24231"	24231	"ENSRNOG00000039320"	0.242281512563292
"24232"	24232	"ENSRNOG00000039321"	0.609932889611953
"24233"	24233	"ENSRNOG00000039322"	NA
"24234"	24234	"ENSRNOG00000039323"	0.643264141137809
"24235"	24235	"ENSRNOG00000039324"	0.250593740983528
"24236"	24236	"ENSRNOG00000039325"	0.724078493867296
"24237"	24237	"ENSRNOG00000039326"	0.203619481810808
"24238"	24238	"ENSRNOG00000039329"	NA
"24239"	24239	"ENSRNOG00000039331"	0.441099079741173
"24240"	24240	"ENSRNOG00000039332"	0.584803099660932
"24241"	24241	"ENSRNOG00000039333"	NA
"24242"	24242	"ENSRNOG00000039334"	0.441099079741172
"24243"	24243	"ENSRNOG00000039335"	NA
"24244"	24244	"ENSRNOG00000039336"	0.868747983697691
"24245"	24245	"ENSRNOG00000039337"	0.992308640974344
"24246"	24246	"ENSRNOG00000039338"	0.441099079741174
"24247"	24247	"ENSRNOG00000039339"	0.712946601686562
"24248"	24248	"ENSRNOG00000039340"	0.585810469010049
"24249"	24249	"ENSRNOG00000039341"	0.149515879889452
"24250"	24250	"ENSRNOG00000039342"	NA
"24251"	24251	"ENSRNOG00000039343"	NA
"24252"	24252	"ENSRNOG00000039344"	0.441099079741173
"24253"	24253	"ENSRNOG00000039345"	NA
"24254"	24254	"ENSRNOG00000039346"	0.03756378310824
"24255"	24255	"ENSRNOG00000039347"	0.551131542820183
"24256"	24256	"ENSRNOG00000039348"	0.953740879715972
"24257"	24257	"ENSRNOG00000039349"	NA
"24258"	24258	"ENSRNOG00000039350"	0.383412160957734
"24259"	24259	"ENSRNOG00000039351"	NA
"24260"	24260	"ENSRNOG00000039352"	NA
"24261"	24261	"ENSRNOG00000039353"	0.762964696940575
"24262"	24262	"ENSRNOG00000039354"	0.941791366562652
"24263"	24263	"ENSRNOG00000039357"	0.577479699238921
"24264"	24264	"ENSRNOG00000039359"	NA
"24265"	24265	"ENSRNOG00000039364"	0.441099079741172
"24266"	24266	"ENSRNOG00000039365"	NA
"24267"	24267	"ENSRNOG00000039367"	NA
"24268"	24268	"ENSRNOG00000039368"	NA
"24269"	24269	"ENSRNOG00000039369"	0.747344145808454
"24270"	24270	"ENSRNOG00000039370"	0.94830498848985
"24271"	24271	"ENSRNOG00000039372"	0.441099079741173
"24272"	24272	"ENSRNOG00000039373"	0.585032053315218
"24273"	24273	"ENSRNOG00000039374"	0.702059813208109
"24274"	24274	"ENSRNOG00000039375"	0.0532142983044675
"24275"	24275	"ENSRNOG00000039376"	0.595042412265858
"24276"	24276	"ENSRNOG00000039377"	NA
"24277"	24277	"ENSRNOG00000039378"	NA
"24278"	24278	"ENSRNOG00000039379"	0.656699796636446
"24279"	24279	"ENSRNOG00000039380"	NA
"24280"	24280	"ENSRNOG00000039381"	NA
"24281"	24281	"ENSRNOG00000039383"	0.441099079741174
"24282"	24282	"ENSRNOG00000039384"	NA
"24283"	24283	"ENSRNOG00000039385"	0.798400409645176
"24284"	24284	"ENSRNOG00000039386"	0.143051947694141
"24285"	24285	"ENSRNOG00000039388"	0.551282237163188
"24286"	24286	"ENSRNOG00000039390"	0.396434294490462
"24287"	24287	"ENSRNOG00000039391"	0.471104590936748
"24288"	24288	"ENSRNOG00000039394"	0.441099079741173
"24289"	24289	"ENSRNOG00000039395"	0.441099079741173
"24290"	24290	"ENSRNOG00000039396"	0.872819550815169
"24291"	24291	"ENSRNOG00000039397"	0.441099079741174
"24292"	24292	"ENSRNOG00000039398"	0.712250630566416
"24293"	24293	"ENSRNOG00000039399"	0.594005720164638
"24294"	24294	"ENSRNOG00000039400"	0.441099079741173
"24295"	24295	"ENSRNOG00000039401"	NA
"24296"	24296	"ENSRNOG00000039402"	NA
"24297"	24297	"ENSRNOG00000039403"	0.793210538358099
"24298"	24298	"ENSRNOG00000039404"	NA
"24299"	24299	"ENSRNOG00000039405"	0.420566482044823
"24300"	24300	"ENSRNOG00000039406"	NA
"24301"	24301	"ENSRNOG00000039407"	0.441099079741173
"24302"	24302	"ENSRNOG00000039408"	0.441099079741173
"24303"	24303	"ENSRNOG00000039409"	0.888068162867806
"24304"	24304	"ENSRNOG00000039410"	NA
"24305"	24305	"ENSRNOG00000039411"	NA
"24306"	24306	"ENSRNOG00000039412"	NA
"24307"	24307	"ENSRNOG00000039413"	NA
"24308"	24308	"ENSRNOG00000039414"	NA
"24309"	24309	"ENSRNOG00000039415"	0.0170322636662767
"24310"	24310	"ENSRNOG00000039416"	NA
"24311"	24311	"ENSRNOG00000039417"	0.381323794647674
"24312"	24312	"ENSRNOG00000039419"	NA
"24313"	24313	"ENSRNOG00000039420"	NA
"24314"	24314	"ENSRNOG00000039421"	NA
"24315"	24315	"ENSRNOG00000039422"	NA
"24316"	24316	"ENSRNOG00000039424"	NA
"24317"	24317	"ENSRNOG00000039425"	NA
"24318"	24318	"ENSRNOG00000039426"	NA
"24319"	24319	"ENSRNOG00000039427"	NA
"24320"	24320	"ENSRNOG00000039428"	NA
"24321"	24321	"ENSRNOG00000039429"	NA
"24322"	24322	"ENSRNOG00000039431"	0.676176317912854
"24323"	24323	"ENSRNOG00000039432"	0.886173951126412
"24324"	24324	"ENSRNOG00000039433"	NA
"24325"	24325	"ENSRNOG00000039434"	0.441099079741173
"24326"	24326	"ENSRNOG00000039435"	NA
"24327"	24327	"ENSRNOG00000039436"	0.329684718283766
"24328"	24328	"ENSRNOG00000039438"	NA
"24329"	24329	"ENSRNOG00000039439"	0.115147956952729
"24330"	24330	"ENSRNOG00000039440"	NA
"24331"	24331	"ENSRNOG00000039442"	0.441099079741173
"24332"	24332	"ENSRNOG00000039443"	NA
"24333"	24333	"ENSRNOG00000039444"	NA
"24334"	24334	"ENSRNOG00000039445"	NA
"24335"	24335	"ENSRNOG00000039446"	0.684711821671852
"24336"	24336	"ENSRNOG00000039447"	0.590026883776639
"24337"	24337	"ENSRNOG00000039448"	NA
"24338"	24338	"ENSRNOG00000039449"	0.441099079741173
"24339"	24339	"ENSRNOG00000039451"	NA
"24340"	24340	"ENSRNOG00000039454"	0.0783874192501669
"24341"	24341	"ENSRNOG00000039455"	0.245344761824079
"24342"	24342	"ENSRNOG00000039457"	0.32524665822163
"24343"	24343	"ENSRNOG00000039458"	0.631436789008248
"24344"	24344	"ENSRNOG00000039459"	0.957701721913173
"24345"	24345	"ENSRNOG00000039460"	0.750080195897543
"24346"	24346	"ENSRNOG00000039461"	0.251999705339308
"24347"	24347	"ENSRNOG00000039463"	0.370714444742803
"24348"	24348	"ENSRNOG00000039464"	0.70905260778657
"24349"	24349	"ENSRNOG00000039466"	0.817301043513369
"24350"	24350	"ENSRNOG00000039469"	0.945445325051313
"24351"	24351	"ENSRNOG00000039470"	0.908598268666438
"24352"	24352	"ENSRNOG00000039471"	0.131654782196929
"24353"	24353	"ENSRNOG00000039472"	0.654898313504652
"24354"	24354	"ENSRNOG00000039473"	0.872828559153078
"24355"	24355	"ENSRNOG00000039475"	0.930162832647135
"24356"	24356	"ENSRNOG00000039476"	0.159618410205317
"24357"	24357	"ENSRNOG00000039477"	0.674701438839739
"24358"	24358	"ENSRNOG00000039479"	0.441099079741172
"24359"	24359	"ENSRNOG00000039480"	NA
"24360"	24360	"ENSRNOG00000039481"	0.666047184647585
"24361"	24361	"ENSRNOG00000039482"	0.0606789651287004
"24362"	24362	"ENSRNOG00000039483"	NA
"24363"	24363	"ENSRNOG00000039485"	0.423786739155322
"24364"	24364	"ENSRNOG00000039486"	0.530365162387804
"24365"	24365	"ENSRNOG00000039487"	0.441099079741173
"24366"	24366	"ENSRNOG00000039488"	0.918147131446146
"24367"	24367	"ENSRNOG00000039489"	0.36738789289434
"24368"	24368	"ENSRNOG00000039490"	0.441099079741174
"24369"	24369	"ENSRNOG00000039493"	NA
"24370"	24370	"ENSRNOG00000039494"	0.749347009377441
"24371"	24371	"ENSRNOG00000039496"	0.18425571404939
"24372"	24372	"ENSRNOG00000039497"	0.660692390854366
"24373"	24373	"ENSRNOG00000039499"	0.425111180210288
"24374"	24374	"ENSRNOG00000039500"	0.579568977396604
"24375"	24375	"ENSRNOG00000039501"	0.267514745654312
"24376"	24376	"ENSRNOG00000039504"	0.649965702769115
"24377"	24377	"ENSRNOG00000039505"	0.226405859779221
"24378"	24378	"ENSRNOG00000039509"	0.197120183136456
"24379"	24379	"ENSRNOG00000039510"	0.131190102477645
"24380"	24380	"ENSRNOG00000039511"	0.451627743500416
"24381"	24381	"ENSRNOG00000039512"	0.146998995853309
"24382"	24382	"ENSRNOG00000039513"	0.989381982292723
"24383"	24383	"ENSRNOG00000039515"	0.192471144033219
"24384"	24384	"ENSRNOG00000039516"	0.592824831797987
"24385"	24385	"ENSRNOG00000039517"	0.847961423940602
"24386"	24386	"ENSRNOG00000039520"	0.142775558523745
"24387"	24387	"ENSRNOG00000039521"	0.540773040150485
"24388"	24388	"ENSRNOG00000039522"	0.79647689763841
"24389"	24389	"ENSRNOG00000039523"	0.265167598213658
"24390"	24390	"ENSRNOG00000039524"	0.717257918536897
"24391"	24391	"ENSRNOG00000039525"	0.5945181899899
"24392"	24392	"ENSRNOG00000039526"	0.748674283279155
"24393"	24393	"ENSRNOG00000039528"	0.82573390207218
"24394"	24394	"ENSRNOG00000039530"	0.778226652916568
